2025-06-17 16:52:19,218 - train.py - ckpt_root: output/cifar10_uvit_mid_2by2/ckpts
dataset:
  Cb_std: !!python/tuple
2025-06-21 18:55:37,217 - train.py - {'step': '353300', 'lr': '0.0002', 'loss': '0.0375681'}
2025-06-21 18:55:37,217 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 18:56:19,997 - train.py - {'step': '353400', 'lr': '0.0002', 'loss': '0.0401638'}
2025-06-21 18:56:19,997 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 18:56:57,122 - train.py - {'step': '353500', 'lr': '0.0002', 'loss': '0.0358'}
2025-06-21 18:56:57,122 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 18:57:44,476 - train.py - {'step': '353600', 'lr': '0.0002', 'loss': '0.0403245'}
2025-06-21 18:57:44,477 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 18:58:27,040 - train.py - {'step': '353700', 'lr': '0.0002', 'loss': '0.0470153'}
2025-06-21 18:58:27,040 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 18:59:09,796 - train.py - {'step': '353800', 'lr': '0.0002', 'loss': '0.0462855'}
2025-06-21 18:59:09,796 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 18:59:43,322 - train.py - {'step': '353900', 'lr': '0.0002', 'loss': '0.0364338'}
2025-06-21 18:59:43,323 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:00:33,668 - train.py - {'step': '354000', 'lr': '0.0002', 'loss': '0.0482222'}
2025-06-21 19:00:33,668 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:01:16,479 - train.py - {'step': '354100', 'lr': '0.0002', 'loss': '0.0433254'}
2025-06-21 19:01:16,479 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:01:59,417 - train.py - {'step': '354200', 'lr': '0.0002', 'loss': '0.0434555'}
2025-06-21 19:01:59,417 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:02:40,480 - train.py - {'step': '354300', 'lr': '0.0002', 'loss': '0.0613121'}
2025-06-21 19:02:40,480 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:03:23,348 - train.py - {'step': '354400', 'lr': '0.0002', 'loss': '0.0404408'}
2025-06-21 19:03:23,348 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:04:06,323 - train.py - {'step': '354500', 'lr': '0.0002', 'loss': '0.0421898'}
2025-06-21 19:04:06,323 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:04:49,267 - train.py - {'step': '354600', 'lr': '0.0002', 'loss': '0.0486488'}
2025-06-21 19:04:49,270 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:05:30,924 - train.py - {'step': '354700', 'lr': '0.0002', 'loss': '0.0431933'}
2025-06-21 19:05:30,924 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:06:14,049 - train.py - {'step': '354800', 'lr': '0.0002', 'loss': '0.0370997'}
2025-06-21 19:06:14,050 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:06:56,429 - train.py - {'step': '354900', 'lr': '0.0002', 'loss': '0.057992'}
2025-06-21 19:06:56,430 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:07:39,183 - train.py - {'step': '355000', 'lr': '0.0002', 'loss': '0.0376626'}
2025-06-21 19:07:39,184 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:08:20,424 - train.py - {'step': '355100', 'lr': '0.0002', 'loss': '0.0570384'}
2025-06-21 19:08:20,424 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:09:02,590 - train.py - {'step': '355200', 'lr': '0.0002', 'loss': '0.0264828'}
2025-06-21 19:09:02,591 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:09:45,021 - train.py - {'step': '355300', 'lr': '0.0002', 'loss': '0.0358439'}
2025-06-21 19:09:45,022 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:10:27,785 - train.py - {'step': '355400', 'lr': '0.0002', 'loss': '0.0446279'}
2025-06-21 19:10:27,785 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:11:09,248 - train.py - {'step': '355500', 'lr': '0.0002', 'loss': '0.0455646'}
2025-06-21 19:11:09,248 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:11:52,326 - train.py - {'step': '355600', 'lr': '0.0002', 'loss': '0.0590579'}
2025-06-21 19:11:52,326 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:12:34,490 - train.py - {'step': '355700', 'lr': '0.0002', 'loss': '0.0590534'}
2025-06-21 19:12:34,490 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:13:16,828 - train.py - {'step': '355800', 'lr': '0.0002', 'loss': '0.0354635'}
2025-06-21 19:13:16,828 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:13:57,709 - train.py - {'step': '355900', 'lr': '0.0002', 'loss': '0.0444082'}
2025-06-21 19:13:57,710 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:14:40,576 - train.py - {'step': '356000', 'lr': '0.0002', 'loss': '0.0443691'}
2025-06-21 19:14:40,576 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:15:23,389 - train.py - {'step': '356100', 'lr': '0.0002', 'loss': '0.0495049'}
2025-06-21 19:15:23,389 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:16:06,561 - train.py - {'step': '356200', 'lr': '0.0002', 'loss': '0.0407684'}
2025-06-21 19:16:06,561 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:16:47,524 - train.py - {'step': '356300', 'lr': '0.0002', 'loss': '0.0381431'}
2025-06-21 19:16:47,524 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:17:29,929 - train.py - {'step': '356400', 'lr': '0.0002', 'loss': '0.0375289'}
2025-06-21 19:17:29,929 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:18:11,243 - train.py - {'step': '356500', 'lr': '0.0002', 'loss': '0.0401224'}
2025-06-21 19:18:11,243 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:18:53,056 - train.py - {'step': '356600', 'lr': '0.0002', 'loss': '0.0517816'}
2025-06-21 19:18:53,056 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:19:34,823 - train.py - {'step': '356700', 'lr': '0.0002', 'loss': '0.0419923'}
2025-06-21 19:19:34,836 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:20:17,032 - train.py - {'step': '356800', 'lr': '0.0002', 'loss': '0.0451861'}
2025-06-21 19:20:17,032 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:20:59,783 - train.py - {'step': '356900', 'lr': '0.0002', 'loss': '0.0406388'}
2025-06-21 19:20:59,784 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:21:39,036 - train.py - {'step': '357000', 'lr': '0.0002', 'loss': '0.0397799'}
2025-06-21 19:21:39,037 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:22:23,812 - train.py - {'step': '357100', 'lr': '0.0002', 'loss': '0.038046'}
2025-06-21 19:22:23,812 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:23:06,731 - train.py - {'step': '357200', 'lr': '0.0002', 'loss': '0.0380214'}
2025-06-21 19:23:06,766 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:23:48,983 - train.py - {'step': '357300', 'lr': '0.0002', 'loss': '0.038351'}
2025-06-21 19:23:48,983 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:24:25,024 - train.py - {'step': '357400', 'lr': '0.0002', 'loss': '0.0530957'}
2025-06-21 19:24:25,024 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:25:12,458 - train.py - {'step': '357500', 'lr': '0.0002', 'loss': '0.0514403'}
2025-06-21 19:25:12,459 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:25:54,429 - train.py - {'step': '357600', 'lr': '0.0002', 'loss': '0.0499991'}
2025-06-21 19:25:54,429 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:26:36,763 - train.py - {'step': '357700', 'lr': '0.0002', 'loss': '0.0452229'}
2025-06-21 19:26:36,764 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:27:09,578 - train.py - {'step': '357800', 'lr': '0.0002', 'loss': '0.057989'}
2025-06-21 19:27:09,579 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:28:00,039 - train.py - {'step': '357900', 'lr': '0.0002', 'loss': '0.0455763'}
2025-06-21 19:28:00,039 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:28:42,843 - train.py - {'step': '358000', 'lr': '0.0002', 'loss': '0.034849'}
2025-06-21 19:28:42,843 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:29:25,659 - train.py - {'step': '358100', 'lr': '0.0002', 'loss': '0.0443517'}
2025-06-21 19:29:25,659 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:30:06,827 - train.py - {'step': '358200', 'lr': '0.0002', 'loss': '0.0369422'}
2025-06-21 19:30:06,827 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:30:49,626 - train.py - {'step': '358300', 'lr': '0.0002', 'loss': '0.0342604'}
2025-06-21 19:30:49,626 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:31:31,967 - train.py - {'step': '358400', 'lr': '0.0002', 'loss': '0.0361732'}
2025-06-21 19:31:31,967 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:32:14,892 - train.py - {'step': '358500', 'lr': '0.0002', 'loss': '0.0395839'}
2025-06-21 19:32:14,892 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:32:56,183 - train.py - {'step': '358600', 'lr': '0.0002', 'loss': '0.0532205'}
2025-06-21 19:32:56,183 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:33:38,804 - train.py - {'step': '358700', 'lr': '0.0002', 'loss': '0.0476611'}
2025-06-21 19:33:38,805 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:34:22,969 - train.py - {'step': '358800', 'lr': '0.0002', 'loss': '0.0353265'}
2025-06-21 19:34:22,970 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:35:05,318 - train.py - {'step': '358900', 'lr': '0.0002', 'loss': '0.0373948'}
2025-06-21 19:35:05,318 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:35:46,725 - train.py - {'step': '359000', 'lr': '0.0002', 'loss': '0.0552792'}
2025-06-21 19:35:46,725 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:36:29,556 - train.py - {'step': '359100', 'lr': '0.0002', 'loss': '0.0458092'}
2025-06-21 19:36:29,557 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:37:12,112 - train.py - {'step': '359200', 'lr': '0.0002', 'loss': '0.0456608'}
2025-06-21 19:37:12,113 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:37:55,020 - train.py - {'step': '359300', 'lr': '0.0002', 'loss': '0.0406856'}
2025-06-21 19:37:55,021 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:38:36,144 - train.py - {'step': '359400', 'lr': '0.0002', 'loss': '0.0426003'}
2025-06-21 19:38:36,144 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:39:18,638 - train.py - {'step': '359500', 'lr': '0.0002', 'loss': '0.0337344'}
2025-06-21 19:39:18,638 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:40:00,746 - train.py - {'step': '359600', 'lr': '0.0002', 'loss': '0.0417653'}
2025-06-21 19:40:00,746 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:40:43,283 - train.py - {'step': '359700', 'lr': '0.0002', 'loss': '0.0502353'}
2025-06-21 19:40:43,283 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:41:24,183 - train.py - {'step': '359800', 'lr': '0.0002', 'loss': '0.0425478'}
2025-06-21 19:41:24,183 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:42:07,007 - train.py - {'step': '359900', 'lr': '0.0002', 'loss': '0.0590692'}
2025-06-21 19:42:07,007 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:42:49,264 - train.py - {'step': '360000', 'lr': '0.0002', 'loss': '0.0458794'}
2025-06-21 19:42:49,264 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:43:32,220 - train.py - {'step': '360100', 'lr': '0.0002', 'loss': '0.0521747'}
2025-06-21 19:43:32,220 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:44:13,158 - train.py - {'step': '360200', 'lr': '0.0002', 'loss': '0.0446584'}
2025-06-21 19:44:13,158 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:44:56,292 - train.py - {'step': '360300', 'lr': '0.0002', 'loss': '0.0366318'}
2025-06-21 19:44:56,292 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:45:38,476 - train.py - {'step': '360400', 'lr': '0.0002', 'loss': '0.0473684'}
2025-06-21 19:45:38,477 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:46:20,198 - train.py - {'step': '360500', 'lr': '0.0002', 'loss': '0.04822'}
2025-06-21 19:46:20,199 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:47:02,038 - train.py - {'step': '360600', 'lr': '0.0002', 'loss': '0.0426584'}
2025-06-21 19:47:02,039 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:47:44,763 - train.py - {'step': '360700', 'lr': '0.0002', 'loss': '0.0418975'}
2025-06-21 19:47:44,764 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:48:27,861 - train.py - {'step': '360800', 'lr': '0.0002', 'loss': '0.036557'}
2025-06-21 19:48:27,861 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:49:06,828 - train.py - {'step': '360900', 'lr': '0.0002', 'loss': '0.0502958'}
2025-06-21 19:49:06,828 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:49:51,437 - train.py - {'step': '361000', 'lr': '0.0002', 'loss': '0.0448996'}
2025-06-21 19:49:51,437 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:50:34,895 - train.py - {'step': '361100', 'lr': '0.0002', 'loss': '0.0414546'}
2025-06-21 19:50:34,896 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:51:18,111 - train.py - {'step': '361200', 'lr': '0.0002', 'loss': '0.0495888'}
2025-06-21 19:51:18,111 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:51:54,502 - train.py - {'step': '361300', 'lr': '0.0002', 'loss': '0.0351399'}
2025-06-21 19:51:54,503 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:52:43,340 - train.py - {'step': '361400', 'lr': '0.0002', 'loss': '0.0466338'}
2025-06-21 19:52:43,340 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:53:25,493 - train.py - {'step': '361500', 'lr': '0.0002', 'loss': '0.0463847'}
2025-06-21 19:53:25,494 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:54:07,616 - train.py - {'step': '361600', 'lr': '0.0002', 'loss': '0.049434'}
2025-06-21 19:54:07,617 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:54:41,162 - train.py - {'step': '361700', 'lr': '0.0002', 'loss': '0.0502987'}
2025-06-21 19:54:41,163 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:55:31,450 - train.py - {'step': '361800', 'lr': '0.0002', 'loss': '0.047042'}
2025-06-21 19:55:31,450 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:56:14,446 - train.py - {'step': '361900', 'lr': '0.0002', 'loss': '0.0482646'}
2025-06-21 19:56:14,446 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:56:57,053 - train.py - {'step': '362000', 'lr': '0.0002', 'loss': '0.0405184'}
2025-06-21 19:56:57,053 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:57:38,364 - train.py - {'step': '362100', 'lr': '0.0002', 'loss': '0.0499777'}
2025-06-21 19:57:38,365 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:58:20,918 - train.py - {'step': '362200', 'lr': '0.0002', 'loss': '0.0458371'}
2025-06-21 19:58:20,918 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:59:03,265 - train.py - {'step': '362300', 'lr': '0.0002', 'loss': '0.0469238'}
2025-06-21 19:59:03,266 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 19:59:46,443 - train.py - {'step': '362400', 'lr': '0.0002', 'loss': '0.0461363'}
2025-06-21 19:59:46,444 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:00:27,656 - train.py - {'step': '362500', 'lr': '0.0002', 'loss': '0.0527099'}
2025-06-21 20:00:27,657 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:01:10,592 - train.py - {'step': '362600', 'lr': '0.0002', 'loss': '0.0420408'}
2025-06-21 20:01:10,593 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:01:53,413 - train.py - {'step': '362700', 'lr': '0.0002', 'loss': '0.0584203'}
2025-06-21 20:01:53,414 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:02:36,031 - train.py - {'step': '362800', 'lr': '0.0002', 'loss': '0.0400218'}
2025-06-21 20:02:36,031 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:03:17,543 - train.py - {'step': '362900', 'lr': '0.0002', 'loss': '0.0556331'}
2025-06-21 20:03:17,543 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:04:00,543 - train.py - {'step': '363000', 'lr': '0.0002', 'loss': '0.0382496'}
2025-06-21 20:04:00,544 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:04:42,762 - train.py - {'step': '363100', 'lr': '0.0002', 'loss': '0.0362533'}
2025-06-21 20:04:42,762 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:05:25,248 - train.py - {'step': '363200', 'lr': '0.0002', 'loss': '0.0401388'}
2025-06-21 20:05:25,248 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:06:06,796 - train.py - {'step': '363300', 'lr': '0.0002', 'loss': '0.055895'}
2025-06-21 20:06:06,796 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:06:49,476 - train.py - {'step': '363400', 'lr': '0.0002', 'loss': '0.0394593'}
2025-06-21 20:06:49,477 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:07:32,833 - train.py - {'step': '363500', 'lr': '0.0002', 'loss': '0.0520809'}
2025-06-21 20:07:32,834 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:08:15,336 - train.py - {'step': '363600', 'lr': '0.0002', 'loss': '0.0501722'}
2025-06-21 20:08:15,336 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:08:56,544 - train.py - {'step': '363700', 'lr': '0.0002', 'loss': '0.0382014'}
2025-06-21 20:08:56,544 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:09:39,146 - train.py - {'step': '363800', 'lr': '0.0002', 'loss': '0.0333889'}
2025-06-21 20:09:39,147 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:10:22,115 - train.py - {'step': '363900', 'lr': '0.0002', 'loss': '0.0586961'}
2025-06-21 20:10:22,116 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:11:04,434 - train.py - {'step': '364000', 'lr': '0.0002', 'loss': '0.0700862'}
2025-06-21 20:11:04,435 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:11:45,756 - train.py - {'step': '364100', 'lr': '0.0002', 'loss': '0.0356733'}
2025-06-21 20:11:45,756 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:12:28,240 - train.py - {'step': '364200', 'lr': '0.0002', 'loss': '0.0484656'}
2025-06-21 20:12:28,240 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:13:10,485 - train.py - {'step': '364300', 'lr': '0.0002', 'loss': '0.058158'}
2025-06-21 20:13:10,485 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:13:52,557 - train.py - {'step': '364400', 'lr': '0.0002', 'loss': '0.0351123'}
2025-06-21 20:13:52,558 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:14:34,826 - train.py - {'step': '364500', 'lr': '0.0002', 'loss': '0.0398453'}
2025-06-21 20:14:34,827 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:15:18,020 - train.py - {'step': '364600', 'lr': '0.0002', 'loss': '0.0396811'}
2025-06-21 20:15:18,021 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:16:00,835 - train.py - {'step': '364700', 'lr': '0.0002', 'loss': '0.0671274'}
2025-06-21 20:16:00,835 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:16:40,123 - train.py - {'step': '364800', 'lr': '0.0002', 'loss': '0.0478219'}
2025-06-21 20:16:40,123 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:17:24,802 - train.py - {'step': '364900', 'lr': '0.0002', 'loss': '0.0377066'}
2025-06-21 20:17:24,816 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:18:07,434 - train.py - {'step': '365000', 'lr': '0.0002', 'loss': '0.0428305'}
2025-06-21 20:18:07,435 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:18:50,163 - train.py - {'step': '365100', 'lr': '0.0002', 'loss': '0.0430503'}
2025-06-21 20:18:50,163 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:19:26,302 - train.py - {'step': '365200', 'lr': '0.0002', 'loss': '0.0461325'}
2025-06-21 20:19:26,302 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:20:14,660 - train.py - {'step': '365300', 'lr': '0.0002', 'loss': '0.048972'}
2025-06-21 20:20:14,661 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:20:57,532 - train.py - {'step': '365400', 'lr': '0.0002', 'loss': '0.0321771'}
2025-06-21 20:20:57,532 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:21:39,636 - train.py - {'step': '365500', 'lr': '0.0002', 'loss': '0.04664'}
2025-06-21 20:21:39,636 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:22:13,029 - train.py - {'step': '365600', 'lr': '0.0002', 'loss': '0.0528042'}
2025-06-21 20:22:13,030 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:23:02,974 - train.py - {'step': '365700', 'lr': '0.0002', 'loss': '0.0469225'}
2025-06-21 20:23:02,975 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:23:45,878 - train.py - {'step': '365800', 'lr': '0.0002', 'loss': '0.03541'}
2025-06-21 20:23:45,879 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:24:28,825 - train.py - {'step': '365900', 'lr': '0.0002', 'loss': '0.0451136'}
2025-06-21 20:24:28,825 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:25:09,767 - train.py - {'step': '366000', 'lr': '0.0002', 'loss': '0.0536229'}
2025-06-21 20:25:09,767 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:25:52,170 - train.py - {'step': '366100', 'lr': '0.0002', 'loss': '0.0337881'}
2025-06-21 20:25:52,170 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:26:35,061 - train.py - {'step': '366200', 'lr': '0.0002', 'loss': '0.0393554'}
2025-06-21 20:26:35,061 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:27:17,822 - train.py - {'step': '366300', 'lr': '0.0002', 'loss': '0.0560521'}
2025-06-21 20:27:17,822 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:27:58,623 - train.py - {'step': '366400', 'lr': '0.0002', 'loss': '0.0341583'}
2025-06-21 20:27:58,623 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:28:41,023 - train.py - {'step': '366500', 'lr': '0.0002', 'loss': '0.0504717'}
2025-06-21 20:28:41,023 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:29:24,193 - train.py - {'step': '366600', 'lr': '0.0002', 'loss': '0.0620725'}
2025-06-21 20:29:24,193 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:30:06,728 - train.py - {'step': '366700', 'lr': '0.0002', 'loss': '0.0581094'}
2025-06-21 20:30:06,729 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:30:47,967 - train.py - {'step': '366800', 'lr': '0.0002', 'loss': '0.0460595'}
2025-06-21 20:30:47,968 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:31:30,540 - train.py - {'step': '366900', 'lr': '0.0002', 'loss': '0.0462141'}
2025-06-21 20:31:30,540 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:32:13,187 - train.py - {'step': '367000', 'lr': '0.0002', 'loss': '0.0530259'}
2025-06-21 20:32:13,187 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:32:55,746 - train.py - {'step': '367100', 'lr': '0.0002', 'loss': '0.0441022'}
2025-06-21 20:32:55,746 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:33:36,943 - train.py - {'step': '367200', 'lr': '0.0002', 'loss': '0.0385116'}
2025-06-21 20:33:36,943 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:34:20,055 - train.py - {'step': '367300', 'lr': '0.0002', 'loss': '0.0386738'}
2025-06-21 20:34:20,056 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:35:02,918 - train.py - {'step': '367400', 'lr': '0.0002', 'loss': '0.0366785'}
2025-06-21 20:35:02,918 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:35:45,652 - train.py - {'step': '367500', 'lr': '0.0002', 'loss': '0.0420458'}
2025-06-21 20:35:45,677 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:36:26,887 - train.py - {'step': '367600', 'lr': '0.0002', 'loss': '0.0428183'}
2025-06-21 20:36:26,887 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:37:09,662 - train.py - {'step': '367700', 'lr': '0.0002', 'loss': '0.0386565'}
2025-06-21 20:37:09,662 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:37:52,148 - train.py - {'step': '367800', 'lr': '0.0002', 'loss': '0.0476129'}
2025-06-21 20:37:52,148 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:38:35,770 - train.py - {'step': '367900', 'lr': '0.0002', 'loss': '0.0309995'}
2025-06-21 20:38:35,770 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:39:16,800 - train.py - {'step': '368000', 'lr': '0.0002', 'loss': '0.0479154'}
2025-06-21 20:39:16,801 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:39:59,488 - train.py - {'step': '368100', 'lr': '0.0002', 'loss': '0.0323225'}
2025-06-21 20:39:59,488 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:40:42,775 - train.py - {'step': '368200', 'lr': '0.0002', 'loss': '0.0484623'}
2025-06-21 20:40:42,775 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:41:23,923 - train.py - {'step': '368300', 'lr': '0.0002', 'loss': '0.0539067'}
2025-06-21 20:41:23,923 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:42:05,506 - train.py - {'step': '368400', 'lr': '0.0002', 'loss': '0.024934'}
2025-06-21 20:42:05,506 - train.py - output/cifar10_uvit_mid_2by2
2025-06-21 20:42:48,790 - train.py - {'step': '368500', 'lr': '0.0002', 'loss': '0.0473273'}
2025-06-21 20:42:48,790 - train.py - output/cifar10_uvit_mid_2by2
